id,query,success,error
86,"select constructor_results_1.raceid, standings_1.date, standings_1.driverstandingsid, constructor_results_1.constructorresultsid, standings_1.raceid, constructor_results_1.constructorresultsid, constructor_results_1.constructorresultsid, constructor_results_1.date, constructor_results_1.constructorresultsid, standings_1.wins from constructor_results as constructor_results_1 inner join standings as standings_1 on (constructor_results_1.constructorresultsid = standings_1.driverstandingsid ) where constructor_results_1.points <= standings_1.points limit 11;",YES,""
87,"select constructor_results_1.points, constructor_results_1.points, avg( constructor_results_1.constructorid), constructor_results_1.date, constructor_results_1.constructorresultsid, constructor_results_1.points, constructor_results_1.date, min( constructor_results_1.constructorresultsid), constructor_results_1.constructorresultsid, constructor_results_1.date, constructor_results_1.raceid, constructor_results_1.constructorid, constructor_results_1.date, constructor_results_1.constructorid, constructor_results_1.constructorresultsid from constructor_results as constructor_results_1 where constructor_results_1.date is not NULL group by constructor_results_1.points, constructor_results_1.points, constructor_results_1.date, constructor_results_1.constructorresultsid, constructor_results_1.points, constructor_results_1.date, constructor_results_1.constructorresultsid, constructor_results_1.date, constructor_results_1.raceid, constructor_results_1.constructorid, constructor_results_1.date, constructor_results_1.constructorid, constructor_results_1.constructorresultsid limit 21;",YES,""
88,"select standings_1.raceid, constructor_standings_1.points, standings_1.points, min( standings_1.points), constructor_standings_1.position, standings_1.driverstandingsid from standings as standings_1 inner join constructor_standings as constructor_standings_1 on (standings_1.driverstandingsid = constructor_standings_1.constructorstandingsid ) where standings_1.driverid <= constructor_standings_1.constructorid group by standings_1.raceid, constructor_standings_1.points, standings_1.points, constructor_standings_1.position, standings_1.driverstandingsid limit 12;",YES,""
89,"select constructors_1.constructorref, min( constructors_1.constructorref), constructors_1.name, constructors_1.nationality, constructors_1.nationality, standings_1.raceid, standings_1.driverstandingsid, standings_1.points from constructors as constructors_1 inner join standings as standings_1 on (constructors_1.constructorid = standings_1.driverstandingsid ) where standings_1.driverid = standings_1.wins group by constructors_1.constructorref, constructors_1.name, constructors_1.nationality, constructors_1.nationality, standings_1.raceid, standings_1.driverstandingsid, standings_1.points limit 28;",YES,""
90,"select constructors_1.nationality from standings as standings_1 inner join constructors as constructors_1 inner join qualifying as qualifying_1 on (constructors_1.constructorid = qualifying_1.qualifyid ) on (standings_1.driverstandingsid = qualifying_1.qualifyid ) where standings_1.date > qualifying_1.date limit 37;",YES,""
91,"select qualifying_1.constructorid, qualifying_1.position from qualifying as qualifying_1 where qualifying_1.position is not NULL limit 3;",YES,""
92,"select constructors_1.constructorid, results_1.rank from results as results_1 inner join constructors as constructors_1 on (results_1.resultid = constructors_1.constructorid ) where constructors_1.constructorid is not NULL limit 15;",YES,""
93,"select circuits_1.lng, circuits_1.location, circuits_1.name from results as results_1 inner join circuits as circuits_1 on (results_1.resultid = circuits_1.circuitid ) where circuits_1.lng is not NULL limit 28;",YES,""
94,"select races_1.circuitid, races_1.circuitid from races as races_1 inner join results as results_1 inner join constructors as constructors_1 inner join races as races_2 on (constructors_1.constructorid = races_2.raceid ) on (results_1.resultid = constructors_1.constructorid ) inner join results as results_2 on (constructors_1.constructorid = results_2.resultid ) inner join circuits as circuits_1 on (results_2.resultid = circuits_1.circuitid ) on (races_1.raceid = results_1.resultid ) where circuits_1.circuitref is not NULL limit 26;",YES,""
95,"select results_1.position, results_1.rank, results_1.points, drivers_1.driverref, drivers_1.code from constructor_standings as constructor_standings_1 inner join results as results_1 inner join drivers as drivers_1 on (results_1.resultid = drivers_1.driverid ) on (constructor_standings_1.constructorstandingsid = results_1.resultid ) where drivers_1.code is not NULL limit 12;",YES,""
96,"select constructor_results_1.constructorid, constructor_results_1.date, constructor_results_1.raceid, constructor_results_1.raceid from constructor_results as constructor_results_1 where constructor_results_1.constructorresultsid is not NULL limit 2;",YES,""
97,"select circuits_1.circuitref, circuits_1.name, circuits_1.lat from circuits as circuits_1 where circuits_1.circuitref is not NULL limit 27;",YES,""
98,"select constructors_1.nationality, standings_1.date from standings as standings_1 inner join constructors as constructors_1 on (standings_1.driverstandingsid = constructors_1.constructorid ) where constructors_1.name is not NULL limit 32;",YES,""
99,"select qualifying_1.qualifyid, max( qualifying_1.date), qualifying_1.date, qualifying_1.number, qualifying_1.driverid, qualifying_1.date, qualifying_1.constructorid, qualifying_1.qualifyid, qualifying_1.constructorid, qualifying_1.driverid, qualifying_1.qualifyid, qualifying_1.qualifyid, qualifying_1.raceid, qualifying_1.raceid, qualifying_1.date, count(*), qualifying_1.qualifyid, qualifying_1.qualifyid, avg( qualifying_1.constructorid), qualifying_1.constructorid, qualifying_1.raceid, qualifying_1.date, qualifying_1.driverid, qualifying_1.raceid, qualifying_1.raceid, qualifying_1.constructorid, qualifying_1.driverid, qualifying_1.position, qualifying_1.date, qualifying_1.driverid, qualifying_1.driverid from qualifying as qualifying_1 where qualifying_1.constructorid is not NULL group by qualifying_1.qualifyid, qualifying_1.date, qualifying_1.number, qualifying_1.driverid, qualifying_1.date, qualifying_1.constructorid, qualifying_1.qualifyid, qualifying_1.constructorid, qualifying_1.driverid, qualifying_1.qualifyid, qualifying_1.qualifyid, qualifying_1.raceid, qualifying_1.raceid, qualifying_1.date, qualifying_1.qualifyid, qualifying_1.qualifyid, qualifying_1.constructorid, qualifying_1.raceid, qualifying_1.date, qualifying_1.driverid, qualifying_1.raceid, qualifying_1.raceid, qualifying_1.constructorid, qualifying_1.driverid, qualifying_1.position, qualifying_1.date, qualifying_1.driverid, qualifying_1.driverid limit 32;",YES,""
100,"select constructor_standings_1.points, qualifying_1.raceid, qualifying_1.position from constructor_standings as constructor_standings_1 inner join qualifying as qualifying_1 on (constructor_standings_1.constructorstandingsid = qualifying_1.qualifyid ) where qualifying_1.constructorid is not NULL limit 2;",YES,""
101,"select max( constructor_standings_1.date), avg( constructor_standings_1.wins), constructor_standings_1.raceid from constructor_standings as constructor_standings_1 where constructor_standings_1.position is not NULL group by constructor_standings_1.raceid limit 8;",YES,""
102,"select constructors_1.nationality from constructors as constructors_1 inner join races as races_1 on (constructors_1.constructorid = races_1.raceid ) inner join constructor_results as constructor_results_1 on (races_1.raceid = constructor_results_1.constructorresultsid ) where constructor_results_1.constructorid is not NULL limit 38;",YES,""
103,"select constructor_standings_1.raceid, constructor_standings_1.raceid from constructor_standings as constructor_standings_1 where constructor_standings_1.date is not NULL limit 1;",YES,""
104,"select results_1.position, results_1.points, results_1.raceid, results_1.positionorder, max( results_1.number), results_1.driverid, results_1.points from results as results_1 where results_1.resultid is not NULL group by results_1.position, results_1.points, results_1.raceid, results_1.positionorder, results_1.driverid, results_1.points limit 8;",YES,""
105,"select qualifying_1.date, results_1.laps from results as results_1 inner join qualifying as qualifying_1 inner join constructor_results as constructor_results_1 on (qualifying_1.qualifyid = constructor_results_1.constructorresultsid ) on (results_1.resultid = constructor_results_1.constructorresultsid ) inner join races as races_1 on (qualifying_1.qualifyid = races_1.raceid ) where qualifying_1.position is not NULL limit 30;",YES,""
106,"select races_1.date, qualifying_1.date from qualifying as qualifying_1 inner join results as results_1 inner join races as races_1 on (results_1.resultid = races_1.raceid ) on (qualifying_1.qualifyid = races_1.raceid ) where races_1.year is not NULL limit 36;",YES,""
107,"select qualifying_1.position, qualifying_1.qualifyid, qualifying_1.driverid, qualifying_1.date, qualifying_1.number, qualifying_1.qualifyid, qualifying_1.constructorid, qualifying_1.number, sum( qualifying_1.constructorid) from qualifying as qualifying_1 where qualifying_1.number is not NULL group by qualifying_1.position, qualifying_1.qualifyid, qualifying_1.driverid, qualifying_1.date, qualifying_1.number, qualifying_1.qualifyid, qualifying_1.constructorid, qualifying_1.number limit 31;",YES,""
108,"select results_1.rank, races_1.round, races_1.time, max( results_1.points), results_1.driverid, results_1.resultid, results_1.fastestlap from results as results_1 inner join races as races_1 on (results_1.resultid = races_1.raceid ) where results_1.resultid is not NULL group by results_1.rank, races_1.round, races_1.time, results_1.driverid, results_1.resultid, results_1.fastestlap limit 41;",YES,""
109,"select constructor_standings_1.constructorstandingsid, constructor_standings_1.constructorstandingsid, constructor_standings_1.points, constructor_standings_1.wins, constructor_standings_1.constructorstandingsid, constructor_standings_1.constructorid, avg( constructor_standings_1.wins), constructor_standings_1.wins, constructor_standings_1.constructorstandingsid, constructor_standings_1.raceid from constructor_standings as constructor_standings_1 where constructor_standings_1.constructorstandingsid is not NULL group by constructor_standings_1.constructorstandingsid, constructor_standings_1.constructorstandingsid, constructor_standings_1.points, constructor_standings_1.wins, constructor_standings_1.constructorstandingsid, constructor_standings_1.constructorid, constructor_standings_1.wins, constructor_standings_1.constructorstandingsid, constructor_standings_1.raceid limit 24;",YES,""
