id,query,success,error
74,"select customer_1.c_comment, customer_1.c_acctbal , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join supplier as supplier_1 inner join customer as customer_1 on (supplier_1.s_suppkey = customer_1.c_custkey ) on (part_1.p_partkey = supplier_1.s_suppkey ) where customer_1.c_comment is not NULL limit 39;",YES,""
75,"select min( orders_1.o_custkey), orders_1.o_clerk, orders_1.o_comment, min( orders_1.o_custkey), orders_1.o_totalprice , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.provsql is not NULL group by orders_1.o_clerk, orders_1.o_comment, orders_1.o_totalprice limit 37;",YES,""
76,"select lineitem_1.l_linenumber, max( lineitem_1.l_suppkey) , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 inner join supplier as supplier_1 inner join lineitem as lineitem_1 inner join partsupp as partsupp_2 on (lineitem_1.l_orderkey = partsupp_2.ps_partkey ) on (supplier_1.s_suppkey = partsupp_2.ps_partkey ) on (partsupp_1.ps_partkey = lineitem_1.l_orderkey ) where lineitem_1.l_commitdate is not NULL group by lineitem_1.l_linenumber limit 38;",YES,""
77,"select lineitem_1.l_comment, lineitem_1.l_partkey, min( lineitem_1.l_partkey), min( lineitem_1.l_linenumber), lineitem_2.l_tax, max( lineitem_2.l_partkey), lineitem_1.l_suppkey, region_2.r_comment, lineitem_2.l_shipdate, lineitem_1.l_quantity, region_2.provsql, lineitem_2.l_commitdate , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join lineitem as lineitem_2 inner join region as region_1 inner join region as region_2 on (region_1.r_regionkey = region_2.r_regionkey ) on (lineitem_2.l_orderkey = region_1.r_regionkey ) on (lineitem_1.l_orderkey = region_1.r_regionkey ) where lineitem_1.l_commitdate >= lineitem_1.l_receiptdate group by lineitem_1.l_comment, lineitem_1.l_partkey, lineitem_1.l_quantity, lineitem_1.l_suppkey, lineitem_2.l_commitdate, lineitem_2.l_shipdate, lineitem_2.l_tax, region_2.provsql, region_2.r_comment limit 11;",YES,""
78,"select lineitem_1.l_orderkey , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.provsql = lineitem_1.provsql limit 25;",YES,""
79,"select part_1.p_type, max( part_1.p_partkey), max( part_1.p_size), part_1.p_size, part_1.p_partkey, part_1.p_brand, max( part_1.p_partkey), part_1.provsql, part_1.p_size, part_1.p_retailprice, part_1.p_partkey , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_size <= part_1.p_partkey group by part_1.p_brand, part_1.p_partkey, part_1.p_retailprice, part_1.p_size, part_1.p_type, part_1.provsql limit 19;",YES,""
80,"select min( part_1.p_size) , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_comment is not NULL limit 39;",YES,""
81,"select nation_1.n_comment, nation_1.n_name , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 where nation_1.n_name is not NULL limit 37;",YES,""
82,"select partsupp_1.ps_availqty , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 inner join nation as nation_1 on (partsupp_1.ps_partkey = nation_1.n_nationkey ) where partsupp_1.provsql <= nation_1.provsql limit 42;",YES,""
83,"select nation_1.n_nationkey, nation_1.n_regionkey, max( part_1.p_partkey), part_1.p_type, part_1.p_partkey, nation_1.n_regionkey , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join nation as nation_1 on (part_1.p_partkey = nation_1.n_nationkey ) where nation_1.n_regionkey is not NULL group by nation_1.n_nationkey, nation_1.n_regionkey, part_1.p_partkey, part_1.p_type limit 17;",YES,""
84,"select max( orders_1.o_orderkey), orders_1.o_orderpriority, orders_1.o_orderpriority , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join orders as orders_1 on (nation_1.n_nationkey = orders_1.o_orderkey ) where orders_1.o_clerk <= orders_1.o_orderstatus group by orders_1.o_orderpriority limit 34;",YES,""
85,"select supplier_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_phone is not NULL limit 23;",YES,""
86,"select lineitem_1.l_receiptdate, lineitem_1.l_returnflag , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_receiptdate <= lineitem_1.l_commitdate limit 15;",YES,""
87,"select orders_1.o_shippriority, orders_1.o_totalprice, orders_1.provsql, orders_1.o_orderdate , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.o_custkey is not NULL limit 4;",YES,""
88,"select part_1.p_mfgr, max( region_1.r_regionkey), region_1.r_comment, region_1.r_comment, part_1.p_container, part_1.p_type, region_1.provsql, region_1.r_comment, region_1.r_name, part_1.p_name , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 inner join part as part_1 on (region_1.r_regionkey = part_1.p_partkey ) where region_1.r_comment is not NULL group by part_1.p_container, part_1.p_mfgr, part_1.p_name, part_1.p_type, region_1.provsql, region_1.r_comment, region_1.r_name limit 21;",YES,""
89,"select part_1.p_size, part_1.p_comment, part_1.p_mfgr, part_1.p_type, part_1.p_retailprice , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_brand is not NULL limit 5;",YES,""
90,"select part_1.p_type, nation_1.provsql, nation_1.n_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join nation as nation_1 on (part_1.p_partkey = nation_1.n_nationkey ) where nation_1.provsql = part_1.provsql limit 39;",YES,""
91,"select lineitem_1.l_commitdate, lineitem_2.l_discount , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join lineitem as lineitem_2 on (lineitem_1.l_orderkey = lineitem_2.l_orderkey ) where lineitem_2.provsql is not NULL limit 25;",YES,""
92,"select customer_1.provsql, supplier_1.s_nationkey, customer_2.c_phone, orders_1.o_comment, customer_2.c_phone, supplier_1.provsql, customer_2.provsql, customer_1.c_comment, supplier_1.s_nationkey, supplier_1.s_comment, customer_1.c_name, supplier_1.s_phone, supplier_1.s_suppkey, customer_1.c_custkey, orders_1.o_orderdate, orders_1.o_orderstatus, supplier_1.s_nationkey, supplier_1.s_nationkey, customer_2.c_custkey, customer_2.c_phone, orders_1.o_shippriority, orders_1.o_orderpriority, customer_1.c_nationkey, customer_1.c_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 inner join orders as orders_1 on (customer_1.c_custkey = orders_1.o_orderkey ) inner join supplier as supplier_1 on (orders_1.o_orderkey = supplier_1.s_suppkey ) inner join customer as customer_2 on (customer_1.c_custkey = customer_2.c_custkey ) where customer_2.c_mktsegment is not NULL limit 14;",YES,""
93,"select max( partsupp_1.ps_suppkey), partsupp_1.ps_comment, partsupp_1.ps_suppkey, min( partsupp_1.ps_partkey), partsupp_1.ps_partkey, partsupp_1.ps_availqty, partsupp_1.ps_suppkey , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 where partsupp_1.ps_availqty is not NULL group by partsupp_1.ps_availqty, partsupp_1.ps_comment, partsupp_1.ps_partkey, partsupp_1.ps_suppkey limit 41;",YES,""
94,"select max( lineitem_1.l_suppkey), lineitem_1.l_shipmode, lineitem_1.provsql, lineitem_1.l_tax , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.provsql is not NULL group by lineitem_1.l_shipmode, lineitem_1.l_tax, lineitem_1.provsql limit 38;",YES,""
95,"select nation_1.n_nationkey, partsupp_1.ps_supplycost, customer_1.c_name , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join partsupp as partsupp_1 on (nation_1.n_nationkey = partsupp_1.ps_partkey ) inner join customer as customer_1 on (nation_1.n_nationkey = customer_1.c_custkey ) where customer_1.c_phone <= nation_1.n_name limit 6;",YES,""
96,"select region_1.r_comment, region_1.provsql, max( region_1.r_regionkey), region_1.provsql, max( region_1.r_regionkey) , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.provsql is not NULL group by region_1.provsql, region_1.r_comment limit 6;",YES,""
97,"select region_1.r_regionkey, part_1.p_partkey, min( part_1.p_size), region_1.r_name, part_1.p_name, part_1.p_brand, part_1.p_container, part_1.p_retailprice , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join region as region_1 on (part_1.p_partkey = region_1.r_regionkey ) where region_1.r_name >= part_1.p_container group by part_1.p_brand, part_1.p_container, part_1.p_name, part_1.p_partkey, part_1.p_retailprice, region_1.r_name, region_1.r_regionkey limit 26;",YES,""
98,"select max( region_1.r_regionkey), min( nation_1.n_regionkey) , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 inner join nation as nation_1 on (region_1.r_regionkey = nation_1.n_nationkey ) where region_1.r_name >= nation_1.n_name limit 28;",YES,""
99,"select max( part_1.p_size), part_1.p_brand, min( part_1.p_size), part_1.provsql, part_1.p_name, part_1.p_type , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.provsql >= part_1.provsql group by part_1.p_brand, part_1.p_name, part_1.p_type, part_1.provsql limit 32;",YES,""
100,"select partsupp_1.ps_availqty, partsupp_1.ps_availqty, partsupp_1.ps_partkey, partsupp_1.ps_partkey, partsupp_1.ps_supplycost, partsupp_1.ps_availqty, partsupp_1.ps_availqty, partsupp_1.ps_comment, partsupp_1.ps_availqty , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 where partsupp_1.ps_supplycost is not NULL limit 26;",YES,""
101,"select nation_1.n_comment , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 inner join partsupp as partsupp_1 inner join nation as nation_1 on (partsupp_1.ps_partkey = nation_1.n_nationkey ) on (supplier_1.s_suppkey = nation_1.n_nationkey ) where supplier_1.s_phone <= supplier_1.s_name limit 3;",YES,""
102,"select orders_1.o_clerk, orders_1.o_orderkey , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.o_custkey is not NULL limit 29;",YES,""
103,"select region_1.r_name, region_1.provsql, region_1.provsql, region_1.r_name, region_1.r_regionkey, max( region_1.r_regionkey), region_1.r_name, region_1.r_name, region_1.provsql, region_1.r_name, region_1.r_comment, region_1.provsql, min( region_1.r_regionkey), region_1.provsql, region_1.r_name , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_regionkey is not NULL group by region_1.provsql, region_1.r_comment, region_1.r_name, region_1.r_regionkey limit 1;",YES,""
104,"select lineitem_1.l_linestatus, lineitem_1.l_receiptdate , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_commitdate is not NULL limit 38;",YES,""
105,"select customer_1.c_mktsegment, min( customer_1.c_nationkey), customer_1.provsql, customer_1.provsql, customer_1.c_name, customer_1.c_mktsegment, customer_1.c_comment, customer_1.c_name, customer_1.c_name, customer_1.c_name, customer_1.c_custkey, customer_1.c_phone, customer_1.c_comment, customer_1.c_comment, customer_1.c_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_comment is not NULL group by customer_1.c_comment, customer_1.c_custkey, customer_1.c_mktsegment, customer_1.c_name, customer_1.c_nationkey, customer_1.c_phone, customer_1.provsql limit 37;",YES,""
106,"select nation_1.n_name, max( nation_1.n_regionkey), min( region_1.r_regionkey) , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 inner join nation as nation_1 on (region_1.r_regionkey = nation_1.n_nationkey ) where nation_1.n_nationkey = region_1.r_regionkey group by nation_1.n_name limit 39;",YES,""
107,"select lineitem_1.l_shipmode, min( lineitem_1.l_linenumber), lineitem_1.l_commitdate, lineitem_1.l_extendedprice, min( lineitem_1.l_suppkey), max( supplier_1.s_nationkey), supplier_1.s_acctbal, supplier_1.s_suppkey , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join supplier as supplier_1 on (lineitem_1.l_orderkey = supplier_1.s_suppkey ) where supplier_1.s_phone is not NULL group by lineitem_1.l_commitdate, lineitem_1.l_extendedprice, lineitem_1.l_shipmode, supplier_1.s_acctbal, supplier_1.s_suppkey limit 30;",YES,""
108,"select lineitem_1.l_tax, lineitem_1.l_returnflag, lineitem_1.l_shipdate , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_quantity <= lineitem_1.l_extendedprice limit 8;",YES,""
109,"select nation_1.n_name, nation_1.n_nationkey, region_1.provsql, max( nation_1.n_regionkey), max( region_1.r_regionkey), nation_1.n_name, region_1.r_regionkey , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join region as region_1 on (nation_1.n_nationkey = region_1.r_regionkey ) where region_1.provsql is not NULL group by nation_1.n_name, nation_1.n_nationkey, region_1.provsql, region_1.r_regionkey limit 13;",YES,""
110,"select customer_1.c_comment, customer_1.c_comment, customer_1.c_address, customer_1.provsql, nation_1.n_comment, nation_1.n_nationkey, customer_1.c_acctbal, nation_1.n_comment, customer_1.c_custkey , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join customer as customer_1 on (nation_1.n_nationkey = customer_1.c_custkey ) where customer_1.c_custkey is not NULL limit 35;",YES,""
111,"select customer_1.c_comment, customer_1.c_mktsegment, customer_1.c_mktsegment, customer_1.c_mktsegment , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.provsql is not NULL limit 24;",YES,""
112,"select lineitem_2.l_tax, lineitem_1.l_commitdate, nation_1.provsql, region_1.provsql, customer_1.c_name, part_1.p_comment , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join nation as nation_1 inner join customer as customer_1 inner join region as region_1 on (customer_1.c_custkey = region_1.r_regionkey ) on (nation_1.n_nationkey = region_1.r_regionkey ) on (part_1.p_partkey = region_1.r_regionkey ) inner join lineitem as lineitem_1 inner join lineitem as lineitem_2 on (lineitem_1.l_orderkey = lineitem_2.l_orderkey ) on (nation_1.n_nationkey = lineitem_2.l_orderkey ) where region_1.r_regionkey is not NULL limit 11;",YES,""
113,"select region_1.provsql, region_1.r_comment, region_1.r_regionkey , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.provsql is not NULL limit 16;",YES,""
114,"select orders_1.o_totalprice , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.o_comment is not NULL limit 33;",YES,""
115,"select supplier_1.s_phone, supplier_1.provsql, supplier_1.s_address, supplier_1.s_acctbal , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_phone is not NULL limit 9;",YES,""
116,"select part_1.p_partkey , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_mfgr > part_1.p_brand limit 23;",YES,""
117,"select region_1.r_comment, region_1.r_name , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_name is not NULL limit 37;",YES,""
118,"select part_2.p_container, min( part_2.p_size), part_1.provsql, part_2.provsql, part_2.provsql, min( part_1.p_partkey), part_2.p_name, min( part_1.p_partkey), part_2.p_brand, part_1.p_partkey, part_2.p_retailprice, part_2.p_mfgr , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join part as part_2 on (part_1.p_partkey = part_2.p_partkey ) where part_2.p_container is not NULL group by part_1.p_partkey, part_1.provsql, part_2.p_brand, part_2.p_container, part_2.p_mfgr, part_2.p_name, part_2.p_retailprice, part_2.provsql limit 11;",YES,""
119,"select part_1.p_comment, max( part_1.p_size), part_1.p_type, part_1.p_retailprice, max( part_1.p_partkey) , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_container is not NULL group by part_1.p_comment, part_1.p_retailprice, part_1.p_type limit 7;",YES,""
120,"select max( part_1.p_partkey), part_1.p_type, part_1.p_retailprice, orders_1.o_clerk, orders_1.o_orderpriority, orders_1.o_custkey, orders_1.o_orderstatus, orders_1.o_orderstatus, orders_1.o_shippriority, part_1.p_mfgr , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join orders as orders_1 on (part_1.p_partkey = orders_1.o_orderkey ) where orders_1.o_custkey is not NULL group by orders_1.o_clerk, orders_1.o_custkey, orders_1.o_orderpriority, orders_1.o_orderstatus, orders_1.o_shippriority, part_1.p_mfgr, part_1.p_retailprice, part_1.p_type limit 1;",YES,""
121,"select min( region_1.r_regionkey), min( orders_1.o_custkey), min( orders_1.o_orderkey), orders_1.provsql, region_1.r_regionkey, orders_1.o_comment, orders_1.o_orderdate, region_1.r_name, orders_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join region as region_1 on (orders_1.o_orderkey = region_1.r_regionkey ) where region_1.r_regionkey is not NULL group by orders_1.o_comment, orders_1.o_orderdate, orders_1.provsql, region_1.r_name, region_1.r_regionkey limit 13;",YES,""
