id,query,success,error
70,"select orders.o_orderstatus, orders.o_custkey, orders.o_orderdate, max( cast(cast(null as anyenum) as anyenum)), orders.o_orderpriority from nation inner join orders on (nation.n_nationkey is not NULL) where orders.o_clerk > orders.o_orderstatus limit 38;",NO,"ERREUR:  ne peut pas convertir le type unknown en anyenum LIGNE 6 : cast(cast(null as anyenum) as anyenum)),                ^"
71,"select partsupp.ps_partkey, partsupp.ps_partkey from partsupp where partsupp.ps_supplycost <= partsupp.ps_supplycost;",YES,""
72,"select region.r_comment, region.r_name from region inner join nation inner join part on (nation.n_regionkey = part.p_partkey ) on (part.p_partkey is not NULL) where part.p_retailprice is not NULL limit 86;",YES,""
73,"select customer.c_custkey, customer.c_comment, customer.c_nationkey, customer.c_comment, min( cast(cast(null as tid) as tid)), customer.c_nationkey, customer.c_custkey from customer where customer.c_address is not NULL limit 92;",NO,"ERREUR:  la colonne « customer.c_custkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : customer.c_custkey,           ^"
74,"select part.p_retailprice from part where part.p_brand is not NULL limit 79;",YES,""
75,"select lineitem.l_shipinstruct, sum( cast(cast(null as float4) as float4)), lineitem.l_extendedprice, lineitem.l_receiptdate from lineitem where lineitem.l_linenumber is not NULL;",NO,"ERREUR:  la colonne « lineitem.l_shipinstruct » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : lineitem.l_shipinstruct,           ^"
76,"select partsupp.ps_partkey, sum( cast(cast(null as ""interval"") as ""interval"")), lineitem.l_returnflag, partsupp.ps_comment, supplier.s_nationkey, lineitem.l_orderkey, lineitem.l_discount, max( cast(cast(null as timestamptz) as timestamptz)), partsupp.ps_comment, supplier.s_comment from lineitem inner join partsupp inner join lineitem on (lineitem.l_returnflag >= lineitem.l_linestatus) on (lineitem.l_linestatus > lineitem.l_returnflag) inner join part inner join lineitem inner join supplier on (lineitem.l_suppkey = supplier.s_suppkey ) on (part.p_mfgr = lineitem.l_returnflag ) inner join lineitem on (supplier.s_phone <= supplier.s_name) inner join lineitem inner join partsupp inner join supplier on (supplier.s_name < supplier.s_name) on (lineitem.l_suppkey = partsupp.ps_partkey ) on (lineitem.l_tax <= lineitem.l_extendedprice) on (supplier.s_comment is not NULL) where lineitem.l_comment is NULL limit 61;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
77,"select customer.c_address, partsupp.ps_partkey, min( cast(cast(null as int2) as int2)) from customer inner join partsupp on (customer.c_acctbal < customer.c_acctbal) where customer.c_acctbal is not NULL limit 138;",NO,"ERREUR:  la colonne « customer.c_address » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : customer.c_address,           ^"
78,"select region.r_comment, region.r_regionkey, region.r_name, region.r_comment from region where region.r_name is not NULL;",YES,""
79,"select partsupp.ps_comment, customer.c_phone from partsupp inner join partsupp inner join region inner join lineitem on (region.r_name >= region.r_name) on (lineitem.l_linenumber > lineitem.l_suppkey) on (lineitem.l_tax > lineitem.l_extendedprice) inner join customer on (lineitem.l_returnflag > region.r_name) where customer.c_mktsegment < region.r_name limit 163;",NO,"ERREUR:  le nom de la table « partsupp » est spécifié plus d'une fois"
80,"select partsupp.ps_comment, sum( cast(partsupp.ps_supplycost as ""numeric"")), part.p_type, part.p_brand from partsupp inner join part on (partsupp.ps_availqty is not NULL) where part.p_brand >= part.p_brand limit 121;",NO,"ERREUR:  la colonne « partsupp.ps_comment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : partsupp.ps_comment,           ^"
81,"select max( cast(cast(null as int2) as int2)), nation.n_name, sum( cast(cast(null as int2) as int2)) from nation where nation.n_name is NULL;",NO,"ERREUR:  la colonne « nation.n_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : nation.n_name,           ^"
82,"select part.p_retailprice, nation.n_name from nation inner join part on (nation.n_regionkey is not NULL) where part.p_name is not NULL limit 35;",YES,""
83,"select supplier.s_comment, part.p_size, supplier.s_phone, part.p_container, part.p_size, max( cast(cast(null as int8) as int8)), lineitem.l_shipinstruct, part.p_size, part.p_partkey, lineitem.l_tax, partsupp.ps_partkey, partsupp.ps_availqty, supplier.s_suppkey, lineitem.l_receiptdate, lineitem.l_shipinstruct, partsupp.ps_comment, part.p_comment, part.p_brand from lineitem inner join partsupp inner join supplier inner join nation inner join part on (nation.n_regionkey >= part.p_size) on (part.p_retailprice <= supplier.s_acctbal) on (partsupp.ps_supplycost = part.p_retailprice ) inner join part inner join lineitem on (lineitem.l_shipdate = lineitem.l_shipdate) on (partsupp.ps_availqty = part.p_size) on (partsupp.ps_availqty >= lineitem.l_suppkey) where part.p_partkey is NULL;",NO,"ERREUR:  le nom de la table « part » est spécifié plus d'une fois"
84,"select max( cast(cast(null as timestamptz) as timestamptz)), region.r_comment, region.r_name from region where region.r_regionkey is NULL limit 162;",NO,"ERREUR:  la colonne « region.r_comment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : region.r_comment,           ^"
85,"select max( cast(cast(null as ""interval"") as ""interval"")), customer.c_nationkey from lineitem inner join customer inner join nation on (nation.n_regionkey >= nation.n_regionkey) on (lineitem.l_receiptdate > lineitem.l_shipdate) inner join customer on (customer.c_nationkey < lineitem.l_linenumber) where lineitem.l_commitdate = lineitem.l_receiptdate limit 114;",NO,"ERREUR:  le nom de la table « customer » est spécifié plus d'une fois"
86,"select part.p_mfgr from part where part.p_partkey >= part.p_partkey limit 123;",YES,""
87,"select nation.n_comment, nation.n_nationkey from nation where nation.n_nationkey is NULL;",YES,""
88,"select lineitem.l_tax from orders inner join supplier inner join lineitem inner join orders on (orders.o_orderdate <= orders.o_orderdate) on (lineitem.l_commitdate = lineitem.l_commitdate) on (supplier.s_address is not NULL) where lineitem.l_receiptdate = lineitem.l_commitdate;",NO,"ERREUR:  le nom de la table « orders » est spécifié plus d'une fois"
89,"select partsupp.ps_partkey, partsupp.ps_availqty, partsupp.ps_suppkey, partsupp.ps_partkey, partsupp.ps_suppkey, partsupp.ps_suppkey, partsupp.ps_supplycost from partsupp where partsupp.ps_supplycost is NULL limit 100;",YES,""
90,"select lineitem.l_suppkey, customer.c_name, supplier.s_phone from supplier inner join customer inner join customer on (customer.c_phone <= customer.c_mktsegment) inner join region inner join region inner join lineitem on (lineitem.l_receiptdate > lineitem.l_shipdate) on (region.r_regionkey <= region.r_regionkey) on (customer.c_name = lineitem.l_comment ) on (lineitem.l_returnflag <= customer.c_phone) inner join customer inner join part on (customer.c_acctbal = customer.c_acctbal) on (customer.c_custkey is NULL) where customer.c_acctbal is not NULL limit 112;",NO,"ERREUR:  le nom de la table « customer » est spécifié plus d'une fois"
91,"select customer.c_comment from customer inner join customer on (customer.c_acctbal <= customer.c_acctbal) inner join part inner join supplier on (supplier.s_nationkey >= part.p_partkey) inner join partsupp on (supplier.s_suppkey = partsupp.ps_partkey ) on (customer.c_phone = part.p_mfgr ) inner join partsupp on (supplier.s_name is NULL) where customer.c_custkey is NULL limit 137;",NO,"ERREUR:  le nom de la table « customer » est spécifié plus d'une fois"
92,"select partsupp.ps_comment, partsupp.ps_partkey, partsupp.ps_supplycost, partsupp.ps_supplycost, partsupp.ps_supplycost, partsupp.ps_suppkey, partsupp.ps_comment, partsupp.ps_supplycost, partsupp.ps_comment from partsupp where partsupp.ps_supplycost >= partsupp.ps_supplycost limit 121;",YES,""
93,"select lineitem.l_discount, part.p_brand, region.r_regionkey, region.r_name from part inner join lineitem inner join lineitem on (lineitem.l_commitdate >= lineitem.l_commitdate) inner join region on (lineitem.l_discount < lineitem.l_quantity) on (lineitem.l_linenumber is NULL) where part.p_mfgr >= lineitem.l_shipmode limit 119;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
94,"select nation.n_name, nation.n_nationkey, nation.n_comment, nation.n_name, nation.n_comment, count( cast(nation.n_name as bpchar)), nation.n_nationkey, nation.n_nationkey from nation where nation.n_nationkey is not NULL limit 107;",NO,"ERREUR:  la colonne « nation.n_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : nation.n_name,           ^"
95,"select sum( cast(cast(null as int2) as int2)), orders.o_shippriority, orders.o_custkey, orders.o_orderstatus, orders.o_clerk, max( cast(cast(null as money) as money)), orders.o_totalprice, orders.o_orderdate, orders.o_custkey from orders where orders.o_orderstatus >= orders.o_orderpriority limit 70;",NO,"ERREUR:  la colonne « orders.o_shippriority » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : orders.o_shippriority,           ^"
96,"select orders.o_clerk, orders.o_clerk, avg( cast(cast(null as int2) as int2)), customer.c_address from orders inner join supplier inner join partsupp on (partsupp.ps_availqty > supplier.s_suppkey) on (supplier.s_phone > orders.o_clerk) inner join region on (supplier.s_acctbal > orders.o_totalprice) inner join customer on (partsupp.ps_supplycost is not NULL) where orders.o_custkey is not NULL limit 159;",NO,"ERREUR:  la colonne « orders.o_clerk » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : orders.o_clerk,           ^"
97,"select customer.c_mktsegment, supplier.s_acctbal, lineitem.l_returnflag, count( cast(orders.o_orderdate as date)), lineitem.l_quantity, orders.o_clerk, min( cast(cast(null as money) as money)), customer.c_comment, orders.o_orderdate, customer.c_custkey, lineitem.l_quantity, orders.o_clerk, lineitem.l_tax, orders.o_orderstatus, customer.c_phone, partsupp.ps_partkey, orders.o_orderdate from supplier inner join orders inner join lineitem inner join lineitem inner join partsupp inner join supplier on (partsupp.ps_comment = supplier.s_address ) on (lineitem.l_orderkey < lineitem.l_orderkey) inner join customer inner join orders inner join lineitem on (orders.o_orderkey > orders.o_shippriority) on (lineitem.l_shipdate <= lineitem.l_receiptdate) on (lineitem.l_shipinstruct >= customer.c_mktsegment) on (lineitem.l_commitdate <= lineitem.l_commitdate) on (orders.o_totalprice < lineitem.l_discount) inner join supplier inner join customer inner join part inner join customer on (customer.c_acctbal = customer.c_acctbal) on (customer.c_comment = customer.c_name ) on (part.p_retailprice > customer.c_acctbal) on (lineitem.l_shipdate < orders.o_orderdate) on (part.p_name is not NULL) where lineitem.l_linenumber is not NULL;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
98,"select lineitem.l_shipmode, lineitem.l_shipinstruct, lineitem.l_commitdate from lineitem where lineitem.l_shipmode > lineitem.l_linestatus;",YES,""
99,"select nation.n_regionkey, sum( cast(lineitem.l_linenumber as int4)), supplier.s_suppkey, customer.c_address, min( cast(cast(null as anyarray) as anyarray)), supplier.s_nationkey, lineitem.l_orderkey, max( cast(cast(null as tid) as tid)), customer.c_custkey, lineitem.l_suppkey, sum( cast(cast(null as float8) as float8)), region.r_regionkey, customer.c_acctbal, lineitem.l_shipinstruct, nation.n_name, customer.c_phone, avg( cast(customer.c_nationkey as int4)) from lineitem inner join supplier on (lineitem.l_shipinstruct > supplier.s_name) inner join lineitem inner join customer inner join region on (customer.c_custkey >= customer.c_nationkey) inner join nation on (nation.n_name < customer.c_phone) on (lineitem.l_commitdate > lineitem.l_commitdate) on (supplier.s_address = nation.n_comment ) where lineitem.l_suppkey >= lineitem.l_partkey limit 42;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
100,"select region.r_comment, region.r_regionkey from region where region.r_regionkey is not NULL limit 85;",YES,""
101,"select part.p_name, partsupp.ps_availqty, region.r_name, orders.o_custkey, orders.o_totalprice, partsupp.ps_supplycost, orders.o_totalprice, part.p_comment from part inner join orders inner join region inner join partsupp inner join part on (partsupp.ps_supplycost = partsupp.ps_supplycost) on (partsupp.ps_supplycost < part.p_retailprice) inner join part on (region.r_comment = part.p_name ) on (part.p_mfgr > part.p_container) on (orders.o_comment is NULL) where orders.o_orderdate < orders.o_orderdate;",NO,"ERREUR:  le nom de la table « part » est spécifié plus d'une fois"
102,"select max( cast(cast(null as ""timestamp"") as ""timestamp"")), customer.c_name, customer.c_address, customer.c_nationkey, customer.c_custkey, min( cast(cast(null as oid) as oid)) from customer where customer.c_custkey is NULL;",NO,"ERREUR:  la colonne « customer.c_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : customer.c_name,           ^"
103,"select partsupp.ps_partkey, part.p_mfgr, lineitem.l_discount, partsupp.ps_supplycost, region.r_regionkey, supplier.s_comment, nation.n_nationkey, nation.n_name, part.p_type, min( cast(cast(null as anyenum) as anyenum)) from nation inner join supplier inner join part inner join nation on (part.p_brand < part.p_container) inner join partsupp inner join lineitem on (lineitem.l_shipmode = lineitem.l_shipmode) on (lineitem.l_shipdate < lineitem.l_shipdate) on (lineitem.l_orderkey <= lineitem.l_linenumber) on (lineitem.l_tax = lineitem.l_extendedprice) inner join lineitem inner join part on (lineitem.l_quantity >= part.p_retailprice) on (lineitem.l_receiptdate <= lineitem.l_receiptdate) inner join supplier on (part.p_mfgr = part.p_mfgr) inner join region on (lineitem.l_linenumber is not NULL) where part.p_partkey = lineitem.l_partkey;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
